station_id,ds,yhat,yhat_lower,yhat_upper
merged_TimeWVHT_data_41053,10-28,1.2852704510107869,0.9789412698578104,1.6034748457255743
merged_TimeWVHT_data_41053,10-29,1.2981581217100104,0.9922120500798156,1.6041705249202325
merged_TimeWVHT_data_41053,10-30,1.335710690400584,1.0549179181871862,1.6851760444860866
merged_TimeWVHT_data_41053,10-31,1.340422123475266,1.0161571322246497,1.6740741084285984
merged_TimeWVHT_data_41053,11-01,1.3310921239534106,1.028793458577851,1.6685411469664513
merged_TimeWVHT_data_41053,11-02,1.3559743455055655,1.043508479164549,1.682282614921092
merged_TimeWVHT_data_41053,11-03,1.3844743622336126,1.061473191903251,1.698073623158177
merged_TimeWVHT_data_41053,11-04,1.4059903345649438,1.0868680873232501,1.7060252020819415
merged_TimeWVHT_data_41053,11-05,1.4002535775116685,1.0789936019038455,1.7347436237610245
merged_TimeWVHT_data_41053,11-06,1.4187992627885164,1.0963092492231281,1.7418458338593288
merged_TimeWVHT_data_41053,11-07,1.4045935036821158,1.082463577406759,1.7480213039343717
merged_TimeWVHT_data_41053,11-08,1.3768925755212111,1.0551083415669629,1.712483525456202
merged_TimeWVHT_data_41053,11-09,1.3843811096925418,1.049945317743412,1.7231345624994576
merged_TimeWVHT_data_41053,11-10,1.3968608871276815,1.136283311904264,1.7361320152749644
merged_TimeWVHT_data_41053,11-11,1.404083367830583,1.0960807204981107,1.722694677904829
merged_TimeWVHT_data_41053,11-12,1.3860833284351146,1.0681318504686867,1.7005502844084972
merged_TimeWVHT_data_41053,11-13,1.3946439711191871,1.0763275919834063,1.7378562817606524
merged_TimeWVHT_data_41053,11-14,1.3729198482560325,1.0343023734103216,1.6870299405235545
merged_TimeWVHT_data_41053,11-15,1.3402934133431466,1.0520811701924364,1.6907533378762047
merged_TimeWVHT_data_41053,11-16,1.3455120556337399,1.034901059011504,1.6844926313743167
merged_TimeWVHT_data_41053,11-17,1.358377226260795,1.0429690970051573,1.654728460182265
merged_TimeWVHT_data_41053,11-18,1.3685787382300636,1.0397608980721442,1.6795213150911876
merged_TimeWVHT_data_41053,11-19,1.3560315245001595,1.0530907081893521,1.6523427779728836
merged_TimeWVHT_data_41053,11-20,1.3723450993971291,1.0600077844686728,1.6873620244556726
merged_TimeWVHT_data_41053,11-21,1.36045192335415,1.0320881060056626,1.6478882254351719
merged_TimeWVHT_data_41053,11-22,1.339470315369636,1.0224086182879262,1.6614577177679217
merged_TimeWVHT_data_41053,11-23,1.3578485877065096,1.039837677352457,1.683389149847332
merged_TimeWVHT_data_41053,11-24,1.385061816243585,1.0926531663794368,1.7251638329167416
merged_TimeWVHT_data_41053,11-25,1.410454128421471,1.1327412512421569,1.715311852348884
merged_TimeWVHT_data_41053,11-26,1.4135835918997708,1.1064715593882126,1.742079445731872
merged_TimeWVHT_data_41053,11-27,1.4456997526366888,1.1293201908687303,1.7677537175953668
merged_TimeWVHT_data_41053,11-28,1.4493798353220029,1.1169129672805707,1.7613020696067425
merged_TimeWVHT_data_41053,11-29,1.443399077459696,1.137557746885354,1.7283976473995444
merged_TimeWVHT_data_41053,11-30,1.475881716415834,1.1604529632608782,1.7786638297390704
merged_TimeWVHT_data_41053,12-01,1.51600390882746,1.1620069704354477,1.8132883476353276
merged_TimeWVHT_data_41053,12-02,1.5528413540667176,1.2521598923673098,1.8953473174513527
merged_TimeWVHT_data_41053,12-03,1.5657186202252216,1.2473581935212468,1.8727409859422983
merged_TimeWVHT_data_41053,12-04,1.605690163313231,1.2553402649854968,1.8909093738554852
merged_TimeWVHT_data_41053,12-05,1.6151790214754487,1.2951021252061132,1.9250188703592346
merged_TimeWVHT_data_41053,12-06,1.6128486507691762,1.3051208195216935,1.9095410302214928
merged_TimeWVHT_data_41053,12-07,1.646754442219741,1.3290030078986026,1.9415086669210138
merged_TimeWVHT_data_41053,12-08,1.6860462432069536,1.402701448552563,2.001858368246293
merged_TimeWVHT_data_41053,12-09,1.7198147193381028,1.3996586543297247,2.042550739833969
merged_TimeWVHT_data_41053,12-10,1.7274386375863293,1.4107758301177031,2.034193870543053
merged_TimeWVHT_data_41053,12-11,1.7600631582512785,1.448091684726718,2.1015475615982178
merged_TimeWVHT_data_41053,12-12,1.7602352253738305,1.4380332679106216,2.0815058422082675
merged_TimeWVHT_data_41053,12-13,1.7467716372457325,1.4336593512868079,2.0909009616547913
merged_TimeWVHT_data_41053,12-14,1.7679064553579704,1.421456344376559,2.068163133996919
merged_TimeWVHT_data_41053,12-15,1.7929891933714228,1.45268998649953,2.0752676668890384
merged_TimeWVHT_data_41053,12-16,1.8113267372761435,1.4542016333549919,2.119166316686767
merged_TimeWVHT_data_41053,12-17,1.802526185884781,1.5062532933737067,2.135880769671337
merged_TimeWVHT_data_41053,12-18,1.817968798209498,1.5113451944455203,2.1606093428501914
merged_TimeWVHT_data_41053,12-19,1.800441224709599,1.5087271646575924,2.1099611606522792
merged_TimeWVHT_data_41053,12-20,1.768999678005303,1.444330678323273,2.056159930868206
merged_TimeWVHT_data_41053,12-21,1.7721137607548259,1.4367686428697743,2.0931686894905113
merged_TimeWVHT_data_41053,12-22,1.7793614363843897,1.4707872423488773,2.0880938887267324
merged_TimeWVHT_data_41053,12-23,1.7802681226111174,1.4431829871747888,2.067304204422409
merged_TimeWVHT_data_41053,12-24,1.754647110801085,1.4417751699181263,2.100259990841919
merged_TimeWVHT_data_41053,12-25,1.7540714976812406,1.4442742124599757,2.095104880902513
merged_TimeWVHT_data_41053,12-26,1.721503793823367,1.4239429235086132,2.037809513814881
merged_TimeWVHT_data_41053,12-27,1.6761588411565187,1.363129192358671,1.9817560134783134
merged_TimeWVHT_data_41053,12-28,1.6666467251481518,1.3697986492265803,1.97388576115012
merged_TimeWVHT_data_41053,12-29,1.6626671288332995,1.3499072623226918,2.018771105353904
merged_TimeWVHT_data_41053,12-30,1.6538480660365154,1.3607383184668367,1.9810356457049128
merged_TimeWVHT_data_41053,12-31,1.6200861525438368,1.3046806280920644,1.997037520815323
